step,stage,displacement_from_start,cumulative_motion_proxy,top5_feature_mean,top20_feature_mean,contact_force,action_translation_norm,any_safety_event,future_safety_event,case,episode_id,suite,episode_progress_norm
167,0.27879799666110183,0.56791055,0.2844985,0.0,0.0,0.1243888,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
168,0.28046744574290483,0.56818867,0.28556424,0.0,0.0,0.12449984,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
169,0.28213689482470783,0.5712763,0.28652218,0.0,0.0,0.101483,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
170,0.2838063439065108,0.57483584,0.28766108,0.0,0.0,0.12420121,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
171,0.2854757929883139,0.57857424,0.28886437,0.0,0.0,0.10130437,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
172,0.2871452420701169,0.5823759,0.29009333,0.0,0.0,0.123146325,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
173,0.2888146911519199,0.58619016,0.2913327,0.0,0.0,0.123888336,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
174,0.2904841402337229,0.5899886,0.2925742,0.0,0.0,0.10069771,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
175,0.2921535893155259,0.59375507,0.29381326,0.0,0.0,0.10055958,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
176,0.2938230383973289,0.5974817,0.2950476,0.0,0.0,0.10116169,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
177,0.29549248747913187,0.6011658,0.29627636,0.0,0.0,0.12406624,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
178,0.29716193656093487,0.6052273,0.2975984,0.0,0.0,0.124341704,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
179,0.2988313856427379,0.60912424,0.2988906,0.0,0.0,0.12530094,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
180,0.3005008347245409,0.6131538,0.30021402,0.0,0.0,0.12470721,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
181,0.3021702838063439,0.61700267,0.30149978,0.0,0.0,0.12449431,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
182,0.3038397328881469,0.620992,0.30281523,0.0,0.0,0.1006539,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
183,0.3055091819699499,0.6252281,0.30420855,0.0,0.0,0.1241001,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
184,0.3071786310517529,0.6249848,0.3053879,0.0,0.0,0.12471298,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
185,0.3088480801335559,0.6246046,0.30644265,0.0,0.0,0.12508883,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
186,0.3105175292153589,0.6271961,0.30726272,0.0,0.0,0.12321,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
187,0.3121869782971619,0.6305213,0.30834916,0.0,0.0,0.10165284,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
188,0.31385642737896496,0.6340746,0.30951804,0.0,0.0,0.10119337,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
189,0.31552587646076796,0.63771856,0.3107205,0.0,0.0,0.101775795,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
190,0.31719532554257096,0.6416954,0.31222704,0.0,0.0,0.123968996,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
191,0.31886477462437396,0.64582527,0.31371233,0.0,0.0,0.101052724,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
192,0.32053422370617696,0.64966756,0.31500396,0.0,0.0,0.101043805,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
193,0.32220367278797996,0.65338105,0.31625095,0.0,0.0,0.12430216,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
194,0.32387312186978295,0.6570236,0.31747904,0.0,0.0,0.10041682,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
195,0.32554257095158595,0.6606152,0.31869525,0.0,0.0,0.100674056,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
196,0.327212020033389,0.6641674,0.31990305,0.0,0.0,0.101977274,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
197,0.328881469115192,0.66808945,0.32119408,0.0,0.0,0.12422697,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
198,0.330550918196995,0.6722452,0.32256383,0.0,0.0,0.123281315,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
199,0.332220367278798,0.67600083,0.32383126,0.0,0.0,0.12515861,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
200,0.333889816360601,0.67982167,0.32534948,0.0,0.0,0.12342428,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
201,0.335559265442404,0.68375844,0.32682478,0.0,0.0,0.12392588,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
202,0.337228714524207,0.6874049,0.3280874,0.0,0.0,0.10085385,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
203,0.33889816360601,0.6912919,0.32963216,0.0,0.0,0.10117512,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
204,0.34056761268781305,0.69526565,0.3311222,0.0,0.0,0.100523956,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
205,0.34223706176961605,0.69930154,0.33246526,0.0,0.0,0.12425479,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
206,0.34390651085141904,0.7030614,0.33373666,0.0,0.0,0.10098858,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
207,0.34557595993322204,0.7065352,0.33493695,0.0,0.0,0.101814516,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
208,0.34724540901502504,0.7103419,0.33620083,0.0,0.0,0.10207157,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
209,0.34891485809682804,0.7139809,0.33743262,0.0,0.0,0.124677375,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
210,0.35058430717863104,0.7173911,0.33861047,0.0,0.0,0.124249645,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
211,0.35225375626043404,0.7207867,0.3397815,0.0,0.0,0.12420041,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
212,0.35392320534223703,0.7245728,0.34128925,0.0,0.0,0.12460227,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
213,0.3555926544240401,0.7284939,0.3427607,0.0,0.0,0.10136045,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
214,0.3572621035058431,0.7321042,0.34401003,0.0,0.0,0.10192715,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
215,0.3589315525876461,0.7359761,0.34528807,0.0,0.0,0.101875395,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
216,0.3606010016694491,0.7396424,0.34652168,0.0,0.0,0.124487415,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
217,0.3622704507512521,0.74306786,0.34769782,0.0,0.0,0.12440228,0.30231485,1.0,1.0,low-progress,rollout_000371,long,0.0
218,0.3639398998330551,0.74683,0.34894028,0.0,0.0,0.12335161,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
219,0.3656093489148581,0.75083196,0.35046506,0.0,0.0,0.12391656,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
220,0.3672787979966611,0.75515974,0.3523087,0.0,0.0,0.100412354,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
221,0.36894824707846413,0.7596903,0.35423917,0.0,0.0,0.10125681,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
222,0.37061769616026713,0.7643288,0.3562063,0.0,0.0,0.16115743,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
223,0.3722871452420701,0.76902825,0.35819265,0.0,0.0,0.124554716,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
224,0.3739565943238731,0.7737595,0.36018923,0.0,0.0,0.10135475,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
225,0.3756260434056761,0.77850044,0.36218837,0.0,0.0,0.10171867,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
226,0.3772954924874791,0.78311634,0.36383104,0.0,0.0,0.10072376,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
227,0.3789649415692821,0.78727466,0.36521608,0.0,0.0,0.12509073,0.35350165,1.0,1.0,low-progress,rollout_000371,long,0.0
228,0.3806343906510851,0.7912193,0.36652938,0.0,0.0,0.122964665,0.36729234,1.0,1.0,low-progress,rollout_000371,long,0.0
229,0.3823038397328882,0.790397,0.36789116,0.0,0.0,0.10141676,1.0466835,1.0,1.0,low-progress,rollout_000371,long,0.0
230,0.38397328881469117,0.7901338,0.3686349,0.0,0.0,0.102002464,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
231,0.38564273789649417,0.7933055,0.37003157,0.0,0.0,0.12761949,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
232,0.38731218697829717,0.7972979,0.371788,0.0,0.0,0.12382204,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
233,0.38898163606010017,0.80161124,0.37367105,0.0,0.0,0.10085145,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
234,0.39065108514190316,0.8060896,0.3756146,0.0,0.0,0.12463976,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
235,0.39232053422370616,0.8106615,0.37758994,0.0,0.0,0.12428614,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
236,0.39398998330550916,0.8152767,0.37958115,0.0,0.0,0.12361669,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
237,0.39565943238731216,0.8199143,0.381579,0.0,0.0,0.12450136,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
238,0.3973288814691152,0.82456326,0.38357884,0.0,0.0,0.10108395,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
239,0.3989983305509182,0.8292155,0.38557827,0.0,0.0,0.101813205,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
240,0.4006677796327212,0.8338614,0.38757378,0.0,0.0,0.124419026,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
241,0.4023372287145242,0.8384969,0.3895647,0.0,0.0,0.124869935,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
242,0.4040066777963272,0.84312177,0.39155194,0.0,0.0,0.10161009,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
243,0.4056761268781302,0.84773576,0.39353648,0.0,0.0,0.12439896,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
244,0.4073455759599332,0.8523885,0.3955263,0.0,0.0,0.10104778,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
245,0.4090150250417362,0.8570493,0.39752078,0.0,0.0,0.10161451,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
246,0.41068447412353926,0.8616909,0.39951408,0.0,0.0,0.12558225,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
247,0.41235392320534225,0.86631393,0.40150502,0.0,0.0,0.12429108,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
248,0.41402337228714525,0.8716862,0.4034761,0.0,0.0,0.101823896,0.5884691,1.0,1.0,low-progress,rollout_000371,long,0.0
249,0.41569282136894825,0.8715309,0.4046098,0.0,0.0,0.12492005,1.1131339,1.0,1.0,low-progress,rollout_000371,long,0.0
250,0.41736227045075125,0.8713927,0.40553245,0.0,0.0,0.100724876,0.49564606,1.0,1.0,low-progress,rollout_000371,long,0.0
251,0.41903171953255425,0.87463063,0.40698138,0.0,0.0,0.123852104,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
252,0.42070116861435725,0.8786079,0.40875122,0.0,0.0,0.10117549,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
253,0.42237061769616024,0.88358575,0.4105915,0.0,0.0,0.124289975,0.5884691,1.0,1.0,low-progress,rollout_000371,long,0.0
254,0.4240400667779633,0.88704306,0.4126092,0.0,0.0,0.124202095,0.7339395,1.0,1.0,low-progress,rollout_000371,long,0.0
255,0.4257095158597663,0.8910357,0.41477123,0.0,0.0,0.12460523,0.5884691,1.0,1.0,low-progress,rollout_000371,long,0.0
256,0.4273789649415693,0.89584595,0.41668478,0.0,0.0,0.12415274,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
257,0.4290484140233723,0.9004,0.4186463,0.0,0.0,0.101802886,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
258,0.4307178631051753,0.9049523,0.4206323,0.0,0.0,0.101104066,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
259,0.4323873121869783,0.90949804,0.4226166,0.0,0.0,0.100989215,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
260,0.4340567612687813,0.90884334,0.42391348,0.0,0.0,0.10083396,1.1131339,1.0,1.0,low-progress,rollout_000371,long,0.0
261,0.4357262103505843,0.9039402,0.42735207,0.0,0.0,0.12443504,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
262,0.4373956594323873,0.9028837,0.42875436,0.0,0.0,0.12349109,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
263,0.43906510851419034,0.90093374,0.43069625,0.0,0.0,0.100996345,1.1195099,1.0,1.0,low-progress,rollout_000371,long,0.0
264,0.44073455759599334,0.89820117,0.4324598,0.0,0.0,0.123794,0.038181193,1.0,1.0,low-progress,rollout_000371,long,0.0
265,0.44240400667779634,0.8988043,0.4327192,0.0,0.0,0.12496296,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
266,0.44407345575959933,0.9009037,0.43355364,0.0,0.0,0.10201257,0.32878786,1.0,1.0,low-progress,rollout_000371,long,0.0
267,0.44574290484140233,0.90565836,0.4351891,0.0,0.0,0.10088027,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
268,0.44741235392320533,0.9098312,0.43739647,0.0,0.0,0.12331534,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
269,0.44908180300500833,0.9128591,0.43883997,0.0,0.0,0.101003505,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
270,0.4507512520868113,0.9154135,0.44034085,0.0,0.0,0.12454406,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
271,0.4524207011686144,0.91951853,0.44236308,0.0,0.0,0.123929076,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
272,0.4540901502504174,0.9233376,0.4446362,0.0,0.0,0.10147011,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
273,0.4557595993322204,0.92696345,0.4472582,0.0,0.0,0.02498155,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
274,0.4574290484140234,0.93063456,0.4491427,0.0,0.0,0.02498155,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
275,0.4590984974958264,0.93386215,0.45040575,0.0,0.0,0.02498155,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
276,0.4607679465776294,0.93686324,0.45154282,0.0,0.0,0.02498155,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
277,0.46243739565943237,0.94105065,0.45292097,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
278,0.46410684474123537,0.94554365,0.45469815,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
279,0.4657762938230384,0.94887555,0.45600438,0.0,0.0,0.02498155,0.33677045,1.0,1.0,low-progress,rollout_000371,long,0.0
280,0.4674457429048414,0.9526329,0.4574189,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
281,0.4691151919866444,0.9564764,0.45907363,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
282,0.4707846410684474,0.96000236,0.46071333,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
283,0.4724540901502504,0.96259767,0.4619559,0.0,0.0,0.02498155,0.3720145,1.0,1.0,low-progress,rollout_000371,long,0.0
284,0.4741235392320534,0.9648853,0.4630814,0.0,0.0,0.02498155,0.3720145,1.0,1.0,low-progress,rollout_000371,long,0.0
285,0.4757929883138564,0.9678149,0.46432018,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
286,0.4774624373956594,0.9700768,0.46546066,0.0,0.0,0.02498155,0.3720145,1.0,1.0,low-progress,rollout_000371,long,0.0
287,0.4791318864774624,0.9726572,0.4666623,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
288,0.48080133555926546,0.9752332,0.46805078,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
289,0.48247078464106846,0.9775475,0.469454,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
290,0.48414023372287146,0.9796931,0.47081932,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
291,0.48580968280467446,0.9816837,0.47211623,0.0,0.0,0.02498155,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
292,0.48747913188647746,0.98288894,0.47322065,0.0,0.0,0.02498155,0.3720145,1.0,1.0,low-progress,rollout_000371,long,0.0
293,0.48914858096828046,0.9840047,0.47438565,0.0,0.0,0.02498155,0.37689045,1.0,1.0,low-progress,rollout_000371,long,0.0
294,0.49081803005008345,0.9852146,0.47554663,0.0,0.0,0.02498155,0.3720145,1.0,1.0,low-progress,rollout_000371,long,0.0
295,0.49248747913188645,0.9864372,0.4766768,0.0,0.0,0.16951251,0.3720145,1.0,1.0,low-progress,rollout_000371,long,0.0
296,0.4941569282136895,0.9883351,0.4777045,0.0,0.0,0.12504531,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
297,0.4958263772954925,0.990277,0.47887158,0.0,0.0,0.12405421,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
298,0.4974958263772955,0.9920183,0.48006758,0.0,0.0,0.1231865,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
299,0.4991652754590985,0.9936326,0.4812696,0.0,0.0,0.10082848,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
300,0.5008347245409015,0.9951729,0.48247212,0.0,0.0,0.100860104,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
301,0.5025041736227045,0.99663633,0.4836759,0.0,0.0,0.12288771,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
302,0.5041736227045075,0.9980265,0.48488227,0.0,0.0,0.12396539,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
303,0.5058430717863105,1.000417,0.48647597,0.0,0.0,0.12389396,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
304,0.5075125208681135,1.0014697,0.4881919,0.0,0.0,0.124876745,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
305,0.5091819699499165,1.001446,0.48970723,0.0,0.0,0.10062914,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
306,0.5108514190317195,1.0015261,0.49110454,0.0,0.0,0.10082499,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
307,0.5125208681135225,1.0040495,0.49273872,0.0,0.0,0.12402506,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
308,0.5141903171953256,1.00687,0.49470982,0.0,0.0,0.10181407,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
309,0.5158597662771286,1.0092493,0.49672586,0.0,0.0,0.12410547,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
310,0.5175292153589316,1.0109701,0.4992357,0.0,0.0,0.12326833,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
311,0.5191986644407346,1.0127939,0.5021441,0.0,0.0,0.10105088,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
312,0.5208681135225376,1.0146266,0.5041906,0.0,0.0,0.12494186,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
313,0.5225375626043406,1.0159761,0.5054891,0.0,0.0,0.12380293,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
314,0.5242070116861436,1.0175632,0.5074997,0.0,0.0,0.12337594,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
315,0.5258764607679466,1.019906,0.5102165,0.0,0.0,0.12370446,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
316,0.5275459098497496,1.0223014,0.5119021,0.0,0.0,0.12359055,0.2649227,1.0,1.0,low-progress,rollout_000371,long,0.0
317,0.5292153589315526,1.0250868,0.51331323,0.0,0.0,0.101514265,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
318,0.5308848080133556,1.0284903,0.5150867,0.0,0.0,0.10079413,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
319,0.5325542570951586,1.0319711,0.5169408,0.0,0.0,0.12423457,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
320,0.5342237061769616,1.0368124,0.5189942,0.0,0.0,0.10148499,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
321,0.5358931552587646,1.039677,0.52056825,0.0,0.0,0.124522686,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
322,0.5375626043405676,1.0361543,0.5224279,0.0,0.0,0.12265402,1.126688,1.0,1.0,low-progress,rollout_000371,long,0.0
323,0.5392320534223706,1.0333054,0.524419,0.0,0.0,0.12462321,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
324,0.5409015025041736,1.0338305,0.5254518,0.0,0.0,0.10100884,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
325,0.5425709515859767,1.0360165,0.52774614,0.0,0.0,0.12319273,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
326,0.5442404006677797,1.0388238,0.5303599,0.0,0.0,0.12323373,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
327,0.5459098497495827,1.041914,0.5330375,0.0,0.0,0.123524554,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
328,0.5475792988313857,1.045185,0.53572553,0.0,0.0,0.1251999,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
329,0.5492487479131887,1.048593,0.5384129,0.0,0.0,0.124679886,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
330,0.5509181969949917,1.0521109,0.54109776,0.0,0.0,0.124166146,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
331,0.5525876460767947,1.0557165,0.54378015,0.0,0.0,0.12427812,0.65549684,1.0,1.0,low-progress,rollout_000371,long,0.0
332,0.5542570951585977,1.0585213,0.5452275,0.0,0.0,0.101170115,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
333,0.5559265442404007,1.0600953,0.54723305,0.0,0.0,0.12450229,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
334,0.5575959933222037,1.0568248,0.54940724,0.0,0.0,0.102081105,1.126688,1.0,1.0,low-progress,rollout_000371,long,0.0
335,0.5592654424040067,1.0545324,0.5515418,0.0,0.0,0.10135131,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
336,0.5609348914858097,1.0549437,0.5536594,0.0,0.0,0.101387754,0.63843066,1.0,1.0,low-progress,rollout_000371,long,0.0
337,0.5626043405676127,1.0512755,0.5559905,0.0,0.0,0.12487972,1.126688,1.0,1.0,low-progress,rollout_000371,long,0.0
338,0.5642737896494157,1.0443527,0.55978566,0.0,0.0,0.10136294,1.126688,1.0,1.0,low-progress,rollout_000371,long,0.0
339,0.5659432387312187,1.0427902,0.56122226,0.0,0.0,0.10147862,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
340,0.5676126878130217,1.0458558,0.5623724,0.0,0.0,0.12429188,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
341,0.5692821368948247,1.049239,0.5639605,0.0,0.0,0.123674475,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
342,0.5709515859766278,1.0527773,0.5656915,0.0,0.0,0.100395955,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
343,0.5726210350584308,1.0563465,0.56748,0.0,0.0,0.12471691,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
344,0.5742904841402338,1.0598997,0.569296,0.0,0.0,0.12525061,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
345,0.5759599332220368,1.0628072,0.57160985,0.0,0.0,0.123541385,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
346,0.5776293823038398,1.0663383,0.57383484,0.0,0.0,0.12362183,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
347,0.5792988313856428,1.070034,0.5757252,0.0,0.0,0.12401278,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
348,0.5809682804674458,1.0724772,0.577186,0.0,0.0,0.12291931,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
349,0.5826377295492488,1.0691026,0.57856244,0.0,0.0,0.10174394,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
350,0.5843071786310517,1.067348,0.5797452,0.0,0.0,0.12366555,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
351,0.5859766277128547,1.0703286,0.58146405,0.0,0.0,0.124142595,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
352,0.5876460767946577,1.0740246,0.5831589,0.0,0.0,0.12376181,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
353,0.5893155258764607,1.0771524,0.5853775,0.0,0.0,0.10062162,0.7000121,1.0,1.0,low-progress,rollout_000371,long,0.0
354,0.5909849749582637,1.0808578,0.58754325,0.0,0.0,0.123902425,0.5008619,1.0,1.0,low-progress,rollout_000371,long,0.0
355,0.5926544240400667,1.0835446,0.58901286,0.0,0.0,0.10126448,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
356,0.5943238731218697,1.0874006,0.5905124,0.0,0.0,0.124094754,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
357,0.5959933222036727,1.0901765,0.59185123,0.0,0.0,0.10150594,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
358,0.5976627712854758,1.0867538,0.5932197,0.0,0.0,0.10072893,1.0394609,1.0,1.0,low-progress,rollout_000371,long,0.0
359,0.5993322203672788,1.0840858,0.59433746,0.0,0.0,0.12257433,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
360,0.6010016694490818,1.0868949,0.5952869,0.0,0.0,0.12408967,0.7288982,1.0,1.0,low-progress,rollout_000371,long,0.0
361,0.6026711185308848,1.0903205,0.5965126,0.0,0.0,0.12470849,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
362,0.6043405676126878,1.0941925,0.59781325,0.0,0.0,0.12375309,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
363,0.6060100166944908,1.0989904,0.5997051,0.0,0.0,0.10076348,0.7506797,1.0,1.0,low-progress,rollout_000371,long,0.0
364,0.6076794657762938,1.1022111,0.6009297,0.0,0.0,0.123532884,0.6458858,1.0,1.0,low-progress,rollout_000371,long,0.0
365,0.6093489148580968,1.1028146,0.6020075,0.0,0.0,0.10042904,0.32671368,1.0,1.0,low-progress,rollout_000371,long,0.0
366,0.6110183639398998,1.1029774,0.60359645,0.0,0.0,0.124945655,0.32671368,1.0,1.0,low-progress,rollout_000371,long,0.0
367,0.6126878130217028,1.1037036,0.604938,0.0,0.0,0.101706415,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
368,0.6143572621035058,1.104617,0.606067,0.0,0.0,0.12507495,0.26920602,1.0,1.0,low-progress,rollout_000371,long,0.0
